id	split	content_class	path	width	height	format	bytes_manifest	bytes_actual	sha256	raw_url	png_v3_sdr_url
1472	train	1400-lilith-nature	1400-lilith-nature/1472_nature_sunset-over-parking-lot_colorado_s23u_iso25-f1p7_20241220-165246_4000x3000.jpg	4000	3000	jpg	2928693	2885500	fa6628b1897f901a491f75e3bb2a75f2e17a7189343b2d0e955035c4eac22683	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/1400-lilith-nature/1472_nature_sunset-over-parking-lot_colorado_s23u_iso25-f1p7_20241220-165246_4000x3000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1472_nature_sunset-over-parking-lot_colorado_s23u_iso25-f1p7_20241220-165246_4000x3000.sdr.png
1474	train	1400-lilith-nature	1400-lilith-nature/1474_nature_sunset-over-water_minamiizu-japan_s23u_iso50-f2p4_20250306-174348_4000x3000.jpg	4000	3000	jpg	4501548	4439495	be17171dc56814911962736ba652512e1b6a14fd38cac5e4196ef15bf4851736	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/1400-lilith-nature/1474_nature_sunset-over-water_minamiizu-japan_s23u_iso50-f2p4_20250306-174348_4000x3000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1474_nature_sunset-over-water_minamiizu-japan_s23u_iso50-f2p4_20250306-174348_4000x3000.sdr.png
1476	train	1400-lilith-nature	1400-lilith-nature/1476_nature_ocean-sunset-horizon_minamiizu-japan_s23u_iso125-f4p9_20250306-174535_4000x3000.jpg	4000	3000	jpg	2819957	2783894	c2e15d19e5d71c7c398a14ac38aa31bb8a081e5a87d14a02a7e5977eb192381c	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/1400-lilith-nature/1476_nature_ocean-sunset-horizon_minamiizu-japan_s23u_iso125-f4p9_20250306-174535_4000x3000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1476_nature_ocean-sunset-horizon_minamiizu-japan_s23u_iso125-f4p9_20250306-174535_4000x3000.sdr.png
1478	train	1400-lilith-nature	1400-lilith-nature/1478_nature_tree-branches-ocean-horizon_minamiizu-japan_s23u_iso80-f2p2_20250306-174732_4000x3000.jpg	4000	3000	jpg	3879412	3822885	394cc554b8db25ef56a670a6791368c0f0d9d3a9bb96788352878a09237eb151	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/1400-lilith-nature/1478_nature_tree-branches-ocean-horizon_minamiizu-japan_s23u_iso80-f2p2_20250306-174732_4000x3000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1478_nature_tree-branches-ocean-horizon_minamiizu-japan_s23u_iso80-f2p2_20250306-174732_4000x3000.sdr.png
1480	train	1400-lilith-nature	1400-lilith-nature/1480_nature_snowcapped-mountain-seascape_kumomi-matsuzaki-japan_s23u_iso50-f4p9_20250307-122938_4000x3000.jpg	4000	3000	jpg	2254233	2216109	1afd5a708bd46c5c34b9d5f8d612469ccba558dc8e233b062cf28ab16dc34b7b	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/1400-lilith-nature/1480_nature_snowcapped-mountain-seascape_kumomi-matsuzaki-japan_s23u_iso50-f4p9_20250307-122938_4000x3000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1480_nature_snowcapped-mountain-seascape_kumomi-matsuzaki-japan_s23u_iso50-f4p9_20250307-122938_4000x3000.sdr.png
1482	train	1400-lilith-nature	1400-lilith-nature/1482_nature_snowcapped-mountain-landscape_iwachi-matsuzaki-japan_s23u_iso50-f4p9_20250307-131518_4000x3000.jpg	4000	3000	jpg	4229793	4177078	f007ec460a86ffe6ec5d0d12e70bc3a7a0d7bec171d1e8e6e80aa5cbdbea683a	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/1400-lilith-nature/1482_nature_snowcapped-mountain-landscape_iwachi-matsuzaki-japan_s23u_iso50-f4p9_20250307-131518_4000x3000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1482_nature_snowcapped-mountain-landscape_iwachi-matsuzaki-japan_s23u_iso50-f4p9_20250307-131518_4000x3000.sdr.png
1484	train	1400-lilith-nature	1400-lilith-nature/1484_nature_snowy-mountain-over-water_uchiura-koumi-numazu-japan_s23u_iso80-f4p9_20250307-173056_4000x3000.jpg	4000	3000	jpg	2963768	2923704	3825d265ffbbfc80eb7a5919d4119b7fd028d53a6479fe3f7ffd294cd5321e57	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/1400-lilith-nature/1484_nature_snowy-mountain-over-water_uchiura-koumi-numazu-japan_s23u_iso80-f4p9_20250307-173056_4000x3000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1484_nature_snowy-mountain-over-water_uchiura-koumi-numazu-japan_s23u_iso80-f4p9_20250307-173056_4000x3000.sdr.png
1486	train	1400-lilith-nature	1400-lilith-nature/1486_nature_steaming-red-hot-spring_miyuki-beppu-japan_s23u_iso10-f1p7_20250311-151632_4000x3000.jpg	4000	3000	jpg	4064947	4004801	3bbaf5155a389036682eb6c3ceae0d3682b989a541823a766b9d2b8b5e2d6b04	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/1400-lilith-nature/1486_nature_steaming-red-hot-spring_miyuki-beppu-japan_s23u_iso10-f1p7_20250311-151632_4000x3000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1486_nature_steaming-red-hot-spring_miyuki-beppu-japan_s23u_iso10-f1p7_20250311-151632_4000x3000.sdr.png
1488	train	1400-lilith-nature	1400-lilith-nature/1488_nature_iceberg-ocean-landscape_yakutat-alaska_s25u_iso80-f1p7_20250803-185104_4000x3000.jpg	4000	3000	jpg	2866504	2765158	317568707f35d0184b5a1a861c3398810449e53d184ed54db1169c1ca9837500	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/1400-lilith-nature/1488_nature_iceberg-ocean-landscape_yakutat-alaska_s25u_iso80-f1p7_20250803-185104_4000x3000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1488_nature_iceberg-ocean-landscape_yakutat-alaska_s25u_iso80-f1p7_20250803-185104_4000x3000.sdr.png
1490	train	1400-lilith-nature	1400-lilith-nature/1490_nature_boat-wake-at-sunset_unorganized-borough-alaska_s25u_iso200-f1p7_20250804-211018_4000x3000.jpg	4000	3000	jpg	3507500	3405264	e4800e02f82e9ac5f8c5b6f883f1f1b96e66b8f76b54968026bd11a5c49e387c	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/1400-lilith-nature/1490_nature_boat-wake-at-sunset_unorganized-borough-alaska_s25u_iso200-f1p7_20250804-211018_4000x3000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1490_nature_boat-wake-at-sunset_unorganized-borough-alaska_s25u_iso200-f1p7_20250804-211018_4000x3000.sdr.png
1492	train	1400-lilith-nature	1400-lilith-nature/1492_nature_mountain-lake-landscape_whitehorse-canada_s25u_iso64-f1p7_20250805-162506_4000x3000.jpg	4000	3000	jpg	4473412	4363346	a96c446d989a319fe362d38d6c9f2547f4d1e7b6ecacaa1ceb0472009176a494	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/1400-lilith-nature/1492_nature_mountain-lake-landscape_whitehorse-canada_s25u_iso64-f1p7_20250805-162506_4000x3000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1492_nature_mountain-lake-landscape_whitehorse-canada_s25u_iso64-f1p7_20250805-162506_4000x3000.sdr.png
1494	train	1400-lilith-nature	1400-lilith-nature/1494_nature_sunset-over-forest_colorado_zfold7_iso250-f1p7_20251110-170409_4000x3000.jpg	4000	3000	jpg	3235628	3106531	e6a41e39b19fa82230920134bfb9413dca1a5916827de8773e946046a9fe3fcb	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/1400-lilith-nature/1494_nature_sunset-over-forest_colorado_zfold7_iso250-f1p7_20251110-170409_4000x3000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1494_nature_sunset-over-forest_colorado_zfold7_iso250-f1p7_20251110-170409_4000x3000.sdr.png
1496	train	1400-lilith-nature	1400-lilith-nature/1496_nature_lake-with-boats_winthrop-maine_ip13pro_iso50-f1p5_fullsizerender-2_3411x2765.heic	3411	2765	heic	1753600	1754994	275be251da55c68248e21dcb6b12ffe45260fe9249fb8b2ba29eebb5b16b07b4	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/1400-lilith-nature/1496_nature_lake-with-boats_winthrop-maine_ip13pro_iso50-f1p5_fullsizerender-2_3411x2765.heic	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1496_nature_lake-with-boats_winthrop-maine_ip13pro_iso50-f1p5_fullsizerender-2_3411x2765.sdr.png
1498	train	1400-lilith-nature	1400-lilith-nature/1498_nature_yellow-flowers-garden-bed_colorado_ip13pro_iso50-f1p5_fullsizerender_2773x3709.heic	2773	3709	heic	1079016	1080409	a6ef5219f0f2e4f4103f6be59190272fe5aee223da9ce3f49618610459b251cd	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/1400-lilith-nature/1498_nature_yellow-flowers-garden-bed_colorado_ip13pro_iso50-f1p5_fullsizerender_2773x3709.heic	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1498_nature_yellow-flowers-garden-bed_colorado_ip13pro_iso50-f1p5_fullsizerender_2773x3709.sdr.png
1500	train	1400-lilith-nature	1400-lilith-nature/1500_nature_snowy-trail-tracks_colorado_hero7_iso100-f2p8_g0049019_4000x3000.jpg	4000	3000	jpg	2473255	2285570	640f0393cdadda6cda20293d6716774abccf825210fef74a69ebee856d465bf2	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/1400-lilith-nature/1500_nature_snowy-trail-tracks_colorado_hero7_iso100-f2p8_g0049019_4000x3000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1500_nature_snowy-trail-tracks_colorado_hero7_iso100-f2p8_g0049019_4000x3000.sdr.png
1502	train	1400-lilith-nature	1400-lilith-nature/1502_nature_ice-cave-opening_hornafjordur-iceland_ip13pro_iso32-f1p8_img-0341_4032x3024.heic	4032	3024	heic	2143483	2146097	a73baec75a477a3cc8b73c806bc3d836ed3bb2b522c3e66e9d4d8cb29d04e523	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/1400-lilith-nature/1502_nature_ice-cave-opening_hornafjordur-iceland_ip13pro_iso32-f1p8_img-0341_4032x3024.heic	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1502_nature_ice-cave-opening_hornafjordur-iceland_ip13pro_iso32-f1p8_img-0341_4032x3024.sdr.png
1504	train	1400-lilith-nature	1400-lilith-nature/1504_nature_cloudy-sky-over-field_colorado_ip13pro_iso50-f1p5_img-0374_4032x3024.heic	4032	3024	heic	2557099	2559709	d4fac8ad62ceceebec4b90a5cafba4af544be2379443071f3b34827fd234dd2b	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/1400-lilith-nature/1504_nature_cloudy-sky-over-field_colorado_ip13pro_iso50-f1p5_img-0374_4032x3024.heic	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1504_nature_cloudy-sky-over-field_colorado_ip13pro_iso50-f1p5_img-0374_4032x3024.sdr.png
1506	train	1400-lilith-nature	1400-lilith-nature/1506_nature_glacier-ice-landscape_hornafjordur-iceland_ip13pro_iso50-f1p5_img-0423_4032x3024.heic	4032	3024	heic	1418055	1420688	5b3293adb09998b52c3b3c6aeae48139061628c916408f828c23d5818606e351	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/1400-lilith-nature/1506_nature_glacier-ice-landscape_hornafjordur-iceland_ip13pro_iso50-f1p5_img-0423_4032x3024.heic	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1506_nature_glacier-ice-landscape_hornafjordur-iceland_ip13pro_iso50-f1p5_img-0423_4032x3024.sdr.png
1508	train	1400-lilith-nature	1400-lilith-nature/1508_nature_ice-cave-interior_hornafjordur-iceland_ip13pro_iso1000-f1p8_img-0474_4032x3024.heic	4032	3024	heic	1446600	1449236	cadbfb0590e9b9dde5b0d7415fba513f1c5de03a4a84ff33aaa0d240e422d69c	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/1400-lilith-nature/1508_nature_ice-cave-interior_hornafjordur-iceland_ip13pro_iso1000-f1p8_img-0474_4032x3024.heic	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1508_nature_ice-cave-interior_hornafjordur-iceland_ip13pro_iso1000-f1p8_img-0474_4032x3024.sdr.png
1510	train	1400-lilith-nature	1400-lilith-nature/1510_nature_purple-iris-flowers_colorado_ip8plus_iso40-f2p8_img-0803_4032x3024.heic	4032	3024	heic	1367072	1368165	c72497b4cf7c065fafdcbe9a1a3b985785167d3529edf964af388fee1e336a7f	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/1400-lilith-nature/1510_nature_purple-iris-flowers_colorado_ip8plus_iso40-f2p8_img-0803_4032x3024.heic	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1510_nature_purple-iris-flowers_colorado_ip8plus_iso40-f2p8_img-0803_4032x3024.sdr.png
1512	train	1400-lilith-nature	1400-lilith-nature/1512_nature_purple-white-flowers_colorado_ip8plus_iso20-f2p8_img-1029_4032x3024.heic	4032	3024	heic	1616622	1617718	1d5ee1d1437bbf1f781da57ab8e45f5e6fc6af07585a557f05bb980711e318fe	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/1400-lilith-nature/1512_nature_purple-white-flowers_colorado_ip8plus_iso20-f2p8_img-1029_4032x3024.heic	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1512_nature_purple-white-flowers_colorado_ip8plus_iso20-f2p8_img-1029_4032x3024.sdr.png
1514	train	1400-lilith-nature	1400-lilith-nature/1514_nature_purple-allium-flowers_colorado_ip8plus_iso20-f2p8_img-1310_4032x3024.heic	4032	3024	heic	1216432	1217525	f9ad34ae14200e0bc2ebd3735cb0b627d1aa2230cee196358ef1a287f1ac7524	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/1400-lilith-nature/1514_nature_purple-allium-flowers_colorado_ip8plus_iso20-f2p8_img-1310_4032x3024.heic	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1514_nature_purple-allium-flowers_colorado_ip8plus_iso20-f2p8_img-1310_4032x3024.sdr.png
1516	train	1400-lilith-nature	1400-lilith-nature/1516_nature_pink-flower-in-bottle_colorado_ip17pro_iso50-f1p8_img-1509_2355x3308.heic	2355	3308	heic	635813	636438	b036b2c1a48f7d5e5bec180ca5949e064af14eacc265028a18bd29bba7a483c9	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/1400-lilith-nature/1516_nature_pink-flower-in-bottle_colorado_ip17pro_iso50-f1p8_img-1509_2355x3308.heic	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1516_nature_pink-flower-in-bottle_colorado_ip17pro_iso50-f1p8_img-1509_2355x3308.sdr.png
1518	train	1400-lilith-nature	1400-lilith-nature/1518_nature_pink-flowers-and-bee_colorado_ip8plus_iso40-f2p8_img-2464_4032x3024.heic	4032	3024	heic	1260806	1261900	e54f1b460b850ce7fd642cb345582f82bd6ab1125cfd0827a6f3272fa4faca02	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/1400-lilith-nature/1518_nature_pink-flowers-and-bee_colorado_ip8plus_iso40-f2p8_img-2464_4032x3024.heic	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1518_nature_pink-flowers-and-bee_colorado_ip8plus_iso40-f2p8_img-2464_4032x3024.sdr.png
1520	train	1400-lilith-nature	1400-lilith-nature/1520_nature_tulips-in-garden_notre-dame-versailles-france_ip15pro_iso80-f1p8_img-3545_5712x4284.heic	5712	4284	heic	2432798	2433250	a62d5db3fc1bf1ccdf5d8207924bbd9671d25cce84dedbe55a8ed6083b6ee882	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/1400-lilith-nature/1520_nature_tulips-in-garden_notre-dame-versailles-france_ip15pro_iso80-f1p8_img-3545_5712x4284.heic	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1520_nature_tulips-in-garden_notre-dame-versailles-france_ip15pro_iso80-f1p8_img-3545_5712x4284.sdr.png
1522	train	1400-lilith-nature	1400-lilith-nature/1522_nature_water-lilies-pond_colorado_ip13pro_iso50-f1p5_img-3764_4032x3024.heic	4032	3024	heic	3189387	3190076	b4fa0433db90a38b7155c5904473550e1b39ba8420099da5c7dd4a07d146a9f6	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/1400-lilith-nature/1522_nature_water-lilies-pond_colorado_ip13pro_iso50-f1p5_img-3764_4032x3024.heic	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1522_nature_water-lilies-pond_colorado_ip13pro_iso50-f1p5_img-3764_4032x3024.sdr.png
1524	train	1400-lilith-nature	1400-lilith-nature/1524_nature_yellow-flowers-garden_colorado_ip13pro_iso50-f1p5_img-3841_4032x3024.heic	4032	3024	heic	2728441	2729144	df66de02bd8c19dcba958b5bbf17c94cbf05973df2704d1251792a65e32bd2c5	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/1400-lilith-nature/1524_nature_yellow-flowers-garden_colorado_ip13pro_iso50-f1p5_img-3841_4032x3024.heic	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1524_nature_yellow-flowers-garden_colorado_ip13pro_iso50-f1p5_img-3841_4032x3024.sdr.png
1526	train	1400-lilith-nature	1400-lilith-nature/1526_nature_pink-flowers-garden_colorado_ip13pro_iso50-f1p5_img-4543_4032x3024.heic	4032	3024	heic	2142648	2143337	4b519d113ec60efe4d3e6b4b97ac4d6e093c24b152020fd067542a4e7ebed92c	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/1400-lilith-nature/1526_nature_pink-flowers-garden_colorado_ip13pro_iso50-f1p5_img-4543_4032x3024.heic	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1526_nature_pink-flowers-garden_colorado_ip13pro_iso50-f1p5_img-4543_4032x3024.sdr.png
1528	train	1400-lilith-nature	1400-lilith-nature/1528_nature_pink-blossom-branch_kawazu-japan_ip16pro_iso80-f1p8_img-4931_5712x4284.heic	5712	4284	heic	2060886	2059739	e1bd16170ade6ff3b5e3df25d48c2f34f78cec4de6e48982eda1143da3260ad3	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/1400-lilith-nature/1528_nature_pink-blossom-branch_kawazu-japan_ip16pro_iso80-f1p8_img-4931_5712x4284.heic	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1528_nature_pink-blossom-branch_kawazu-japan_ip16pro_iso80-f1p8_img-4931_5712x4284.sdr.png
1530	train	1400-lilith-nature	1400-lilith-nature/1530_nature_whale-tail-ocean_ip13pro_iso32-f2p8_img-5574_4032x3024.heic	4032	3024	heic	1376354	1378905	807b1b578fa6abd53ab6c62fd214bed47608927d3962cdda5bf4bdca6ee72459	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/1400-lilith-nature/1530_nature_whale-tail-ocean_ip13pro_iso32-f2p8_img-5574_4032x3024.heic	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1530_nature_whale-tail-ocean_ip13pro_iso32-f2p8_img-5574_4032x3024.sdr.png
1532	train	1400-lilith-nature	1400-lilith-nature/1532_nature_red-poppy-flowers_taos-new-mexico_ip17pro_iso80-f1p8_img-6194_5712x4284.heic	5712	4284	heic	2478895	2477484	9612ac66ed54b7aedbca565bd5165c66898ebe7132394c9d234baab326c2999f	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/1400-lilith-nature/1532_nature_red-poppy-flowers_taos-new-mexico_ip17pro_iso80-f1p8_img-6194_5712x4284.heic	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1532_nature_red-poppy-flowers_taos-new-mexico_ip17pro_iso80-f1p8_img-6194_5712x4284.sdr.png
1534	train	1400-lilith-nature	1400-lilith-nature/1534_nature_red-flowers-closeup_ketchikan-alaska_ip16pro_iso125-f1p8_img-6286_4032x3024.heic	4032	3024	heic	1220146	1218988	c106987e8cf5ccaa4f46942d93b1c152eb93b6c971fe1d014333b9025fe78b08	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/1400-lilith-nature/1534_nature_red-flowers-closeup_ketchikan-alaska_ip16pro_iso125-f1p8_img-6286_4032x3024.heic	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1534_nature_red-flowers-closeup_ketchikan-alaska_ip16pro_iso125-f1p8_img-6286_4032x3024.sdr.png
1536	train	1400-lilith-nature	1400-lilith-nature/1536_nature_purple-flowers-walkway_seward-alaska_ip16pro_iso80-f1p8_img-8763_5712x4284.heic	5712	4284	heic	2729026	2727873	dcaea6d8b03165e382674c2d26beaa60803838b8b7989974d974bb15f5fbb929	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/1400-lilith-nature/1536_nature_purple-flowers-walkway_seward-alaska_ip16pro_iso80-f1p8_img-8763_5712x4284.heic	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1536_nature_purple-flowers-walkway_seward-alaska_ip16pro_iso80-f1p8_img-8763_5712x4284.sdr.png
1538	train	1400-lilith-nature	1400-lilith-nature/1538_nature_boat-on-narrow-channel_muyil-chunyaxche-mexico_ip13pro_iso50-f1p5_img-8787_4032x3024.heic	4032	3024	heic	2098319	2100950	93e2792bf70d402c0480bd9c5e1fcb602d793e322d0af0f8d3b5f1c247c2d163	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/1400-lilith-nature/1538_nature_boat-on-narrow-channel_muyil-chunyaxche-mexico_ip13pro_iso50-f1p5_img-8787_4032x3024.heic	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1538_nature_boat-on-narrow-channel_muyil-chunyaxche-mexico_ip13pro_iso50-f1p5_img-8787_4032x3024.sdr.png
1540	train	1400-lilith-nature	1400-lilith-nature/1540_nature_purple-flowers-garden_belltown-seattle-washington_ip16pro_iso100-f1p8_img-9109_5712x4284.heic	5712	4284	heic	2846611	2845448	133a26196c86f7e908462c2d63a8acd65e42378d662f6b369254779085c0abc5	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/1400-lilith-nature/1540_nature_purple-flowers-garden_belltown-seattle-washington_ip16pro_iso100-f1p8_img-9109_5712x4284.heic	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1540_nature_purple-flowers-garden_belltown-seattle-washington_ip16pro_iso100-f1p8_img-9109_5712x4284.sdr.png
1542	train	1400-lilith-nature	1400-lilith-nature/1542_nature_orange-lily-flower_belltown-seattle-washington_ip16pro_iso80-f1p8_img-9149_5712x4284.heic	5712	4284	heic	2196358	2195216	6ccd147665eda8cac04cf608cd8f2cc3dfe0bef64534b8d53a2ee6054122806d	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/1400-lilith-nature/1542_nature_orange-lily-flower_belltown-seattle-washington_ip16pro_iso80-f1p8_img-9149_5712x4284.heic	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1542_nature_orange-lily-flower_belltown-seattle-washington_ip16pro_iso80-f1p8_img-9149_5712x4284.sdr.png
1544	train	1400-lilith-nature	1400-lilith-nature/1544_nature_purple-water-lily-flower_miyuki-beppu-japan_ip16pro_iso64-f1p8_img-9550_4032x3024.heic	4032	3024	heic	1229115	1227970	9a2ca818ed185495ab201c52e2e5c9b1a77aa40b70ddecb51f42165c47f9e2f6	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/1400-lilith-nature/1544_nature_purple-water-lily-flower_miyuki-beppu-japan_ip16pro_iso64-f1p8_img-9550_4032x3024.heic	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1544_nature_purple-water-lily-flower_miyuki-beppu-japan_ip16pro_iso64-f1p8_img-9550_4032x3024.sdr.png
1546	train	1400-lilith-nature	1400-lilith-nature/1546_nature_underground-cave-lake_playa-del-carmen-mexico_ip13pro_iso2000-f1p5_img-9608_4032x3024.heic	4032	3024	heic	1309425	1311948	66474189258aa27e9ec468e66cfb7e8e537c7180d33195a58968c7605651fe79	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/1400-lilith-nature/1546_nature_underground-cave-lake_playa-del-carmen-mexico_ip13pro_iso2000-f1p5_img-9608_4032x3024.heic	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1546_nature_underground-cave-lake_playa-del-carmen-mexico_ip13pro_iso2000-f1p5_img-9608_4032x3024.sdr.png
1548	train	1400-lilith-nature	1400-lilith-nature/1548_nature_purple-blossom-branches_colorado_ip8plus_iso32-f2p8_img-9831_4032x3024.heic	4032	3024	heic	2357421	2358515	2983739de940af98e27885a30e04ade34a642c72f195a8ca9aa125d146c83a8f	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/1400-lilith-nature/1548_nature_purple-blossom-branches_colorado_ip8plus_iso32-f2p8_img-9831_4032x3024.heic	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1548_nature_purple-blossom-branches_colorado_ip8plus_iso32-f2p8_img-9831_4032x3024.sdr.png
1550	train	1400-lilith-nature	1400-lilith-nature/1550_nature_sunset-clouds-over-parkinglot_screenshot-20260526-073143-photos_1079x1439.png	1079	1439	png	1758783	1758483	49a0fb042478adaa8230cd34ab1462c99d6e4c459a1ce1f2b212274489f22816	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/1400-lilith-nature/1550_nature_sunset-clouds-over-parkinglot_screenshot-20260526-073143-photos_1079x1439.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1550_nature_sunset-clouds-over-parkinglot_screenshot-20260526-073143-photos_1079x1439.sdr.png
1552	train	1400-lilith-nature	1400-lilith-nature/1552_nature_sunset-skyline-silhouette_screenshot-20260526-074733-gallery_1924x1400.png	1924	1400	png	1848044	1847744	cc577fd4abe3dd20a4aeb42a26fe32763646396fc160b2cb900ecd637324ad4b	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/1400-lilith-nature/1552_nature_sunset-skyline-silhouette_screenshot-20260526-074733-gallery_1924x1400.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1552_nature_sunset-skyline-silhouette_screenshot-20260526-074733-gallery_1924x1400.sdr.png
1554	train	1400-lilith-nature	1400-lilith-nature/1554_nature_person-on-driftwood_screenshot-20260526-075607-gallery_1561x2131.png	1561	2131	png	1988276	1987976	668656c86baa22bbc58ce37bf64898a9cc02d480f3eb1f6aa6468759261e8b33	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/1400-lilith-nature/1554_nature_person-on-driftwood_screenshot-20260526-075607-gallery_1561x2131.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1554_nature_person-on-driftwood_screenshot-20260526-075607-gallery_1561x2131.sdr.png
